date,lat[unit="degrees_north"],lon[unit="degrees_east"],dir[unit="degree"],mod[unit="m s-1"],mslp[unit="Pa"],prec[unit="kg m-2"],rh[unit="1"],temp[unit="K"]
2017-11-11T21:00:00Z,43.339286234347675,-5.858834520544583,263.2314147949219,2.4731037616729736,102999.90625,0.0,0.9452308416366577,283.5431823730469
2017-11-11T22:00:00Z,43.339286234347675,-5.858834520544583,261.4294738769531,2.8852367401123047,102971.25,0.0,0.9371390342712402,283.38482666015625
2017-11-11T23:00:00Z,43.339286234347675,-5.858834520544583,264.5773010253906,2.5767884254455566,102942.2421875,0.0,0.9470953345298767,283.08624267578125
2017-11-12T00:00:00Z,43.339286234347675,-5.858834520544583,273.3237609863281,2.3720614910125732,102911.7109375,0.0,0.9609304666519165,282.57806396484375
2017-11-12T01:00:00Z,43.339286234347675,-5.858834520544583,272.1275634765625,2.3034090995788574,102900.8984375,0.0,0.963356614112854,282.2325744628906
2017-11-12T02:00:00Z,43.339286234347675,-5.858834520544583,261.4884033203125,2.2755563259124756,102889.1484375,0.020000457763671875,0.9677859544754028,282.0383605957031
2017-11-12T03:00:00Z,43.339286234347675,-5.858834520544583,251.58189392089844,3.1291983127593994,102845.0390625,0.039999961853027344,0.9063929319381714,283.79998779296875
2017-11-12T04:00:00Z,43.339286234347675,-5.858834520544583,251.88580322265625,2.576775550842285,102798.3828125,0.029999732971191406,0.9313957095146179,283.2374267578125
2017-11-12T05:00:00Z,43.339286234347675,-5.858834520544583,249.49966430664062,2.0249955654144287,102792.3203125,0.020000457763671875,0.9536062479019165,282.9256286621094
2017-11-12T06:00:00Z,43.339286234347675,-5.858834520544583,244.24009704589844,1.7115591764450073,102780.9921875,0.0,0.9607753753662109,282.4050598144531
2017-11-12T07:00:00Z,43.339286234347675,-5.858834520544583,247.89297485351562,1.2544243335723877,102766.75,0.009999275207519531,0.9629656076431274,282.1001892089844
2017-11-12T08:00:00Z,43.339286234347675,-5.858834520544583,268.836181640625,1.10921311378479,102794.2890625,0.0,0.9630538821220398,281.9549255371094
